text,label,clean_text
RT @LeNoirAuteur: bitch don't do this RT @AZEALIABANKS: &#128078;,1,RT @user bitch don't do this RT @user
Real niccas relate fuk niccas perpetrate,1,Real niccas relate fuk niccas perpetrate
@bigksmoove them hoes look good,1,@user them hoes look good
@a_murda_ happy birthday bad bitch,1,@user happy birthday bad bitch
@AntiHeroKo bitch FOH,1,@user bitch FOH
&#8220;@thomasemmanuelm: Colts nation...put yall money up&#8221;bitch chuassup we was just down 24,1,@user Colts nation...put yall money upbitch chuassup we was just down 24
"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",1,"RT @user Guys at parties be screaming ""these hoes ain't loyal"" but they drunk cheating on they gf with a girl who look like Ra"
Never seen yo bitch but I bet I could fuck her on the first day,1,Never seen yo bitch but I bet I could fuck her on the first day
RT @RealScottieTee: Girls dress like hoes and wonder why good guys aren't attracted to them... http://t.co/dLRk2I04hO,1,RT @user Girls dress like hoes and wonder why good guys aren't attracted to them... [URL]
@justinmiculka01 oh what hoe is she trippin bout then,1,@user oh what hoe is she trippin bout then
This is better than flappy bird.&#128525;&#128525; #FallOutBird http://t.co/CHVzWTvltG,2,This is better than flappy bird. #FallOutBird [URL]
"RT @TheBloodShow: I hate typing something so detailed &amp; somebody respond with ""huh?"" bitch I'm Finna type the same thing twice dumb bitch",1,"RT @user I hate typing something so detailed somebody respond with ""huh?"" bitch I'm Finna type the same thing twice dumb bitch"
Everyday I wake up I got a different bitch,1,Everyday I wake up I got a different bitch
Get two birds stoned at one time.,2,Get two birds stoned at one time.
Yeah hoe. http://t.co/qZXi0IuFCf,1,Yeah hoe. [URL]
"RT @DanBilzerian: My boy is obviously gonna be slaying all the pussy tonight, dressed as a ninja turtle http://t.co/su2HNFq6S8",1,"RT @user My boy is obviously gonna be slaying all the pussy tonight, dressed as a ninja turtle [URL]"
@CapoDaAssHole I fuck with Takeoff nigga get on the bitch and just snap,1,@user I fuck with Takeoff nigga get on the bitch and just snap
@pontotoc2 Aren't they the best? There story is here: http://t.co/Hs3nIFMueK. Now it's time to visit our yellow friends at @21cCincinnati!,2,@user Aren't they the best? There story is here: [URL] Now it's time to visit our yellow friends at @user
"&#8220;@MosoKnowso: If a photographer doesn't have a back story on how he started, he did it for pussy #believethat&#8221; #CANTKNOCKTHAHUSSLE",1,"@user If a photographer doesn't have a back story on how he started, he did it for pussy #believethat #CANTKNOCKTHAHUSSLE"
"What's this #picslip shit? If your posting a pic. IT'S NOT A SLIP!
Don't flatter yourself. *stupid ass bitches!",1,What's this #picslip shit? If your posting a pic. IT'S NOT A SLIP! Don't flatter yourself. *stupid ass bitches!
Watch my Twitter bitch,1,Watch my Twitter bitch
"RT @iDntWearCondoms: ""How I'm a hoe if I only fucked 2 men?"" Bitch cuz they was best friends",1,"RT @user ""How I'm a hoe if I only fucked 2 men?"" Bitch cuz they was best friends"
"RT @seanmdav: Since I know you're wondering, @blakehounshell: No, Cracker Barrel is not a place to buy barrels full of crackers.",2,"RT @user Since I know you're wondering, @user No, Cracker Barrel is not a place to buy barrels full of crackers."
Never let them hoes get in between of what we started,1,Never let them hoes get in between of what we started
bitches aint shit but hoes an tricks,1,bitches aint shit but hoes an tricks
RT @Dominickle: @uce_INA this bitch lmao,1,RT @user @user this bitch lmao
@JuliaDBrock I'm not a bitch. Take it back.,1,@user I'm not a bitch. Take it back.
These niggas pure pussy I see it in they faces,1,These niggas pure pussy I see it in they faces
"RT @Eric_Mariners: @mray9729 @Buckm00se @letsargueboxing i dont have time for these childish games, just fight me bitch.",1,"RT @user @user @user @user i dont have time for these childish games, just fight me bitch."
@bellaangeletti ur a fag,0,@user ur a fag
"Thinking about the ""boom boom boom waaay ho"" video makes me laugh at least once a day.",2,"Thinking about the ""boom boom boom waaay ho"" video makes me laugh at least once a day."
"If I become president, everybody's on lockdown. I'm gonna run this bitch like a penitentiary.",1,"If I become president, everybody's on lockdown. I'm gonna run this bitch like a penitentiary."
"""Selling my soul for material wishes: fast cars and bitches"" #Tupac #smile #remix",1,"""Selling my soul for material wishes: fast cars and bitches"" #Tupac #smile #remix"
I got I.s.s Friday for refusing to give up my phone these bitches can kiss my ass cause there not getting it,1,I got I.s.s Friday for refusing to give up my phone these bitches can kiss my ass cause there not getting it
"RT @MackLovin_: Ctfu, nigga's only call you a bitch when you speaking the truth about em or they don't get they way &#128514;&#128514;",1,"RT @user Ctfu, nigga's only call you a bitch when you speaking the truth about em or they don't get they way"
@Sammy_Sicko Get me a bag of those pink n white coloured van sweets please. Thanks dude :-),2,@user Get me a bag of those pink n white coloured van sweets please. Thanks dude :-)
"Sometimes ppl stay married cuz it's convenient. When u constantly bitch &amp; complain &amp; sleep in separate rooms, it's time to reevaluate.",1,"Sometimes ppl stay married cuz it's convenient. When u constantly bitch complain sleep in separate rooms, it's time to reevaluate."
RT @cIavdia: wow well aren't you just a fucking cunt :),1,RT @user wow well aren't you just a fucking cunt :)
@JawShoeeAhhh *bitch,1,@user *bitch
&#8220;@LeggsMania: the next time I see this bitch I'm beating her ass. job or not.&#8221; lol,1,@user the next time I see this bitch I'm beating her ass. job or not. lol
RT @LouieVRee: If that nigga Santa come to the hood niggas gonna rob him for his sleigh and his ho ho hoes,1,RT @user If that nigga Santa come to the hood niggas gonna rob him for his sleigh and his ho ho hoes
"&#8220;@1_anddone: Fuck east st john and all they fans, familys , &amp; friends&#8221;

Shut yo bitch ass up",1,"@user Fuck east st john and all they fans, familys , friends Shut yo bitch ass up"
RT @BJayBlast: Damn near in love with all them hoes when I'm with em.,1,RT @user Damn near in love with all them hoes when I'm with em.
"""you're being a cunt right now"" -@RQ978",1,"""you're being a cunt right now"" -@user"
And now lookin ass niggas and lookin ass bitches will be the terms of 2014. Will be overused &amp; abused in every fucking way,1,And now lookin ass niggas and lookin ass bitches will be the terms of 2014. Will be overused abused in every fucking way
Obama mocked the special Olympics Wendy Davis mocks the handicapped do ya see a pattern? Democrats #tcot #UniteBlue,2,Obama mocked the special Olympics Wendy Davis mocks the handicapped do ya see a pattern? Democrats #tcot #UniteBlue
All the hoes I did have now they decided they wanted to be wifey type draya fuck all that up,1,All the hoes I did have now they decided they wanted to be wifey type draya fuck all that up
@cryancarfield haven't you ever heard the story of the birds and the bees,2,@user haven't you ever heard the story of the birds and the bees
"RT @07Cannon: ""Fuck you mean Macklemore trash nigger?"" http://t.co/NXPjPrhsbu",1,"RT @user ""Fuck you mean Macklemore trash nigger?"" [URL]"
The jig,2,The jig
"OMG RT @beigegawdd: Nothing in life has made me softer than ""Fuck me with your nigger dick""",1,"OMG RT @user Nothing in life has made me softer than ""Fuck me with your nigger dick"""
"@DerekIsNormal RT @crappyfactsare McRib buns contain a chemical ""azodicarbonamide"" which is also used to make yoga mats &amp; soles of shoes",2,"@user RT @user McRib buns contain a chemical ""azodicarbonamide"" which is also used to make yoga mats soles of shoes"
I feel like its gon be a homo revalution round dis bitch deez niggas expandin,1,I feel like its gon be a homo revalution round dis bitch deez niggas expandin
Reaper drones pinpoint Jihadi John http://t.co/IBScZeLxXe via @MailOnline,2,Reaper drones pinpoint Jihadi John [URL] via @user
@urHIGHnesss_ &#128514; nah lemme chill i love the bitches,1,@user nah lemme chill i love the bitches
RT @GLODEH: Her shitty booty ass talm about its a prep rally. How bitch how? What y'all preparing for? &#128514;&#128514;&#128514;,1,RT @user Her shitty booty ass talm about its a prep rally. How bitch how? What y'all preparing for?
My dad just told @YourDudeFerg 's dad to text one of their friends and say hashtag pussy. Hahahaha I'm done,1,My dad just told @user 's dad to text one of their friends and say hashtag pussy. Hahahaha I'm done
RT @Mikey_D15: This Sam guy is a fucking pussy.,1,RT @user This Sam guy is a fucking pussy.
@megann_17 you should make me brownies!,2,@user you should make me brownies!
"Ungrateful shit lol RT @DJSydneyLove: Is sending for me in a Uber the new way of tryna pay for pussy ? Cuz lol, pls don't.",1,"Ungrateful shit lol RT @user Is sending for me in a Uber the new way of tryna pay for pussy ? Cuz lol, pls don't."
RT @PRAYINGFORHEAD: ya pussy stank @_ANGELSAMUELS http://t.co/i9tXjSDOZZ,1,RT @user ya pussy stank @user [URL]
@__DatTootieGurl that hoe can't cook,1,@user that hoe can't cook
@keishagreyxxx that's the beauty of them brownies I always daydream about what I'd do if I hit the powerball lol (nerdy but fun),2,@user that's the beauty of them brownies I always daydream about what I'd do if I hit the powerball lol (nerdy but fun)
@sportswatch time to dump another diet coke in the trash,2,@user time to dump another diet coke in the trash
"&#8220;@iamkrause: No need to thank me, killing niggers is it's own reward.&#8221; 

Dis my pal from our graduation when we was 26",0,"@user No need to thank me, killing niggers is it's own reward. Dis my pal from our graduation when we was 26"
RT @gabrielleheaton: I see the same hoes&#128064;,1,RT @user I see the same hoes
RT @AskWhy05: I hat that I paint my beard shit... Just eat some pussy and grow you one dawg... Quit tryin to shortcut it,1,RT @user I hat that I paint my beard shit... Just eat some pussy and grow you one dawg... Quit tryin to shortcut it
Is there a vending machine around this bitch im starvin,1,Is there a vending machine around this bitch im starvin
@section90sSoul yall defense too trash for that &#128514;&#128514;&#128514;,2,@user yall defense too trash for that
RT @Justcallme_duh: karmas a bitch my nigga,1,RT @user karmas a bitch my nigga
"I'm glad to see that broads are still into the ""faggot"" look when it comes to picking dudes.",1,"I'm glad to see that broads are still into the ""faggot"" look when it comes to picking dudes."
"Well gahdamn. RT @HuhWhatsACondom: Wooooow &#8220;@moesdeph: ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby&#8221;",0,"Well gahdamn. RT @user Wooooow @user ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby"
I miss Twinkies and Susie Qs. Tragic loss to society. What is next? Pixie Turtles?,2,I miss Twinkies and Susie Qs. Tragic loss to society. What is next? Pixie Turtles?
@brianholmes2700 pussy,1,@user pussy
Got my mind made nicca ... Fuk u pay me!,1,Got my mind made nicca ... Fuk u pay me!
Son of a bitch #thunder,1,Son of a bitch #thunder
What's that makeup called on your cheeks? I call it bitch spots lmao,1,What's that makeup called on your cheeks? I call it bitch spots lmao
"RT @Anisa_So_Thick: @MsSashaBelle ur a wack bitch who sells her pussy for $65.00 , lives with her mom then was homeless cut the lies&#128521; http&#8230;",1,"RT @user @user ur a wack bitch who sells her pussy for $65.00 , lives with her mom then was homeless cut the lies http"
RT @O3_Millz: Had to block his bitch ass,1,RT @user Had to block his bitch ass
@creepgoddess oh? He still talking to other bitches I bet. NONE of my biz tho,1,@user oh? He still talking to other bitches I bet. NONE of my biz tho
"RT @TacoRell This show should be called ""side bitches"" I ain't seen love YET",1,"RT @user This show should be called ""side bitches"" I ain't seen love YET"
#vegas #bitch http://t.co/wbAqQ5vFpd,1,#vegas #bitch [URL]
RT @iamlaryn_: When you hoes gone learn second place don't get a prize?,1,RT @user When you hoes gone learn second place don't get a prize?
Lol RT @MsTamarShawnice Most chicks that go to Enon are hoes or reformed hoes,1,Lol RT @user Most chicks that go to Enon are hoes or reformed hoes
Dhugga Dhugga baby D H U G E R kiss a nigga bitch perfect no CPR &#128068;,1,Dhugga Dhugga baby D H U G E R kiss a nigga bitch perfect no CPR
RT @mediacrooks: I believe the time for uncouth/uncivilised people to be sentenced to death for racial slurs/attacks against NE citizens...,1,RT @user I believe the time for uncouth/uncivilised people to be sentenced to death for racial slurs/attacks against NE citizens...
Well thank goodness I got other musicians that aren't bitches.. like @Tampa_Rick for example.,1,Well thank goodness I got other musicians that aren't bitches.. like @user for example.
